sample_id	env	psn	title	public	bodysite	latitude	taxon_id	body_site	elevation	env_biome	longitude	host_taxid	description	env_feature	env_package	sample_type	body_habitat	body_product	env_material	geo_loc_name	dna_extracted	sequencecenter	host_subject_id	scientific_name	host_common_name	animations_gradient	host_scientific_name	animations_trajectory	physical_specimen_location	physical_specimen_remaining	qiita_study_id
1928.SRS064994.SRX022237.SRR058114	Oral	700111485	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Supragingival_plaque	38.98	447426	UBERON:tooth	97	urban biome	-77.11	9606	HMP_SRS064994.SRX022237.SRR058114	host-associated habitat	human-oral	supragingival dental plaque	UBERON:oral cavity	UBERON:supragingival dental plaque	organic material	USA	TRUE	JCVI	700111485	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS065010.SRX020579.SRR047095	Oral	700114207	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Supragingival_plaque	38.98	447426	UBERON:tooth	97	urban biome	-77.11	9606	HMP_SRS065010.SRX020579.SRR047095	host-associated habitat	human-oral	supragingival dental plaque	UBERON:oral cavity	UBERON:supragingival dental plaque	organic material	USA	TRUE	WUGSC	700114207	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS065017.SRX022222.SRR058085	Oral	700110618	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Tongue_dorsum	38.98	447426	UBERON:tongue	97	urban biome	-77.11	9606	HMP_SRS065017.SRX022222.SRR058085	host-associated habitat	human-oral	saliva	UBERON:oral cavity	UBERON:saliva	sebum	USA	TRUE	JCVI	700110618	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS065022.SRX020548.SRR050219	Skin	700113148	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	R_Retroauricular_crease	38.98	539655	UBERON:skin of external ear	97	urban biome	-77.11	9606	HMP_SRS065022.SRX020548.SRR050219	host-associated habitat	human-skin	sebum	UBERON:skin	UBERON:sebum	sebum	USA	TRUE	WUGSC	700113148	human skin metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS065037.SRX020528.SRR049518	Oral	700114635	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Subgingival_plaque	38.98	447426	UBERON:tooth	97	urban biome	-77.11	9606	HMP_SRS065037.SRX020528.SRR049518	host-associated habitat	human-oral	subgingival dental plaque	UBERON:oral cavity	UBERON:subgingival dental plaque	organic material	USA	TRUE	WUGSC	700114635	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS065051.SRX022227.SRR058090	Oral	700110622	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Buccal_mucosa	38.98	447426	UBERON:buccal mucosa	97	urban biome	-77.11	9606	HMP_SRS065051.SRX022227.SRR058090	host-associated habitat	human-oral	saliva	UBERON:oral cavity	UBERON:saliva	sebum	USA	TRUE	JCVI	700110622	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS065055.SRX020689.SRR048789	Skin	700111210	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	L_Antecubital_fossa	38.98	539655	UBERON:skin of elbow	97	urban biome	-77.11	9606	HMP_SRS065055.SRX020689.SRR048789	host-associated habitat	human-skin	sebum	UBERON:skin	UBERON:sebum	sebum	USA	TRUE	BCM	700111210	human skin metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS065061.SRX020689.SRR048819	Oral	700111775	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Saliva	38.98	447426	UBERON:saliva	97	urban biome	-77.11	9606	HMP_SRS065061.SRX020689.SRR048819	host-associated habitat	human-oral	saliva	UBERON:saliva	UBERON:saliva	sebum	USA	TRUE	BCM	700111775	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS065069.SRX020579.SRR049645	Oral	700114399	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Attached_Keratinized_gingiva	38.98	447426	UBERON:gingiva	97	urban biome	-77.11	9606	HMP_SRS065069.SRX020579.SRR049645	host-associated habitat	human-oral	saliva	UBERON:oral cavity	UBERON:saliva	sebum	USA	TRUE	WUGSC	700114399	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS065071.SRX022237.SRR058114	Oral	700110858	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Supragingival_plaque	38.98	447426	UBERON:tooth	97	urban biome	-77.11	9606	HMP_SRS065071.SRX022237.SRR058114	host-associated habitat	human-oral	supragingival dental plaque	UBERON:oral cavity	UBERON:supragingival dental plaque	organic material	USA	TRUE	JCVI	700110858	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS065073.SRX020688.SRR048708	Skin	700110804	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Anterior_nares	38.98	539655	UBERON:skin of nose	97	urban biome	-77.11	9606	HMP_SRS065073.SRX020688.SRR048708	host-associated habitat	human-skin	sebum	UBERON:skin	UBERON:sebum	sebum	USA	TRUE	BCM	700110804	human skin metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS065076.SRX022238.SRR058108	Skin	700110699	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Anterior_nares	38.98	539655	UBERON:skin of nose	97	urban biome	-77.11	9606	HMP_SRS065076.SRX022238.SRR058108	host-associated habitat	human-skin	sebum	UBERON:skin	UBERON:sebum	sebum	USA	TRUE	JCVI	700110699	human skin metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS065078.SRX020548.SRR049891	Skin	700114645	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Anterior_nares	38.98	539655	UBERON:skin of nose	97	urban biome	-77.11	9606	HMP_SRS065078.SRX020548.SRR049891	host-associated habitat	human-skin	sebum	UBERON:skin	UBERON:sebum	sebum	USA	TRUE	WUGSC	700114645	human skin metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS065086.SRX020579.SRR046987	Oral	700113081	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Buccal_mucosa	38.98	447426	UBERON:buccal mucosa	97	urban biome	-77.11	9606	HMP_SRS065086.SRX020579.SRR046987	host-associated habitat	human-oral	saliva	UBERON:oral cavity	UBERON:saliva	sebum	USA	TRUE	WUGSC	700113081	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS065101.SRX020528.SRR046758	Oral	700114474	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Throat	38.98	447426	UBERON:throat	97	urban biome	-77.11	9606	HMP_SRS065101.SRX020528.SRR046758	host-associated habitat	human-oral	saliva	UBERON:oral cavity	UBERON:saliva	sebum	USA	TRUE	WUGSC	700114474	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS065120.SRX020556.SRR046506	Skin	700114515	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Anterior_nares	38.98	539655	UBERON:skin of nose	97	urban biome	-77.11	9606	HMP_SRS065120.SRX020556.SRR046506	host-associated habitat	human-skin	sebum	UBERON:skin	UBERON:sebum	sebum	USA	TRUE	WUGSC	700114515	human skin metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS065123.SRX020517.SRR049426	Skin	700114641	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	L_Antecubital_fossa	38.98	539655	UBERON:skin of elbow	97	urban biome	-77.11	9606	HMP_SRS065123.SRX020517.SRR049426	host-associated habitat	human-skin	sebum	UBERON:skin	UBERON:sebum	sebum	USA	TRUE	WUGSC	700114641	human skin metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS065125.SRX020665.SRR046301	Oral	700114143	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Supragingival_plaque	38.98	447426	UBERON:tooth	97	urban biome	-77.11	9606	HMP_SRS065125.SRX020665.SRR046301	host-associated habitat	human-oral	supragingival dental plaque	UBERON:oral cavity	UBERON:supragingival dental plaque	organic material	USA	TRUE	WUGSC	700114143	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS065127.SRX022237.SRR058114	Oral	700111544	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Palatine_Tonsils	38.98	447426	UBERON:palatine tonsil	97	urban biome	-77.11	9606	HMP_SRS065127.SRX022237.SRR058114	host-associated habitat	human-oral	saliva	UBERON:oral cavity	UBERON:saliva	sebum	USA	TRUE	JCVI	700111544	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS065132.SRX020548.SRR049923	Skin	700114777	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Anterior_nares	38.98	539655	UBERON:skin of nose	97	urban biome	-77.11	9606	HMP_SRS065132.SRX020548.SRR049923	host-associated habitat	human-skin	sebum	UBERON:skin	UBERON:sebum	sebum	USA	TRUE	WUGSC	700114777	human skin metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS065144.SRX020689.SRR048835	Oral	700111336	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Attached_Keratinized_gingiva	38.98	447426	UBERON:gingiva	97	urban biome	-77.11	9606	HMP_SRS065144.SRX020689.SRR048835	host-associated habitat	human-oral	saliva	UBERON:oral cavity	UBERON:saliva	sebum	USA	TRUE	BCM	700111336	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS065151.SRX020665.SRR046318	Oral	700114037	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Subgingival_plaque	38.98	447426	UBERON:tooth	97	urban biome	-77.11	9606	HMP_SRS065151.SRX020665.SRR046318	host-associated habitat	human-oral	subgingival dental plaque	UBERON:oral cavity	UBERON:subgingival dental plaque	organic material	USA	TRUE	WUGSC	700114037	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS065156.SRX020665.SRR047674	Oral	700114019	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Saliva	38.98	447426	UBERON:saliva	97	urban biome	-77.11	9606	HMP_SRS065156.SRX020665.SRR047674	host-associated habitat	human-oral	saliva	UBERON:saliva	UBERON:saliva	sebum	USA	TRUE	WUGSC	700114019	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS065158.SRX020689.SRR048846	Skin	700111348	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	R_Retroauricular_crease	38.98	539655	UBERON:skin of external ear	97	urban biome	-77.11	9606	HMP_SRS065158.SRX020689.SRR048846	host-associated habitat	human-skin	sebum	UBERON:skin	UBERON:sebum	sebum	USA	TRUE	BCM	700111348	human skin metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS065164.SRX020528.SRR049515	Oral	700113584	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Tongue_dorsum	38.98	447426	UBERON:tongue	97	urban biome	-77.11	9606	HMP_SRS065164.SRX020528.SRR049515	host-associated habitat	human-oral	saliva	UBERON:oral cavity	UBERON:saliva	sebum	USA	TRUE	WUGSC	700113584	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS065165.SRX020528.SRR046736	Vaginal	700113535	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Vaginal_introitus	38.98	1632839	UBERON:vaginal introitus	97	urban biome	-77.11	9606	HMP_SRS065165.SRX020528.SRR046736	host-associated habitat	human-vaginal	mucus	UBERON:vagina	UBERON:mucus	mucus	USA	TRUE	WUGSC	700113535	human vaginal metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS065167.SRX020517.SRR046556	Skin	700113031	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	R_Antecubital_fossa	38.98	539655	UBERON:skin of elbow	97	urban biome	-77.11	9606	HMP_SRS065167.SRX020517.SRR046556	host-associated habitat	human-skin	sebum	UBERON:skin	UBERON:sebum	sebum	USA	TRUE	WUGSC	700113031	human skin metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS065172.SRX022237.SRR058114	Oral	700110860	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Subgingival_plaque	38.98	447426	UBERON:tooth	97	urban biome	-77.11	9606	HMP_SRS065172.SRX022237.SRR058114	host-associated habitat	human-oral	subgingival dental plaque	UBERON:oral cavity	UBERON:subgingival dental plaque	organic material	USA	TRUE	JCVI	700110860	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS065179.SRX020528.SRR046832	Skin	700114452	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Anterior_nares	38.98	539655	UBERON:skin of nose	97	urban biome	-77.11	9606	HMP_SRS065179.SRX020528.SRR046832	host-associated habitat	human-skin	sebum	UBERON:skin	UBERON:sebum	sebum	USA	TRUE	WUGSC	700114452	human skin metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS065181.SRX020517.SRR049487	Skin	700113025	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	L_Retroauricular_crease	38.98	539655	UBERON:skin of external ear	97	urban biome	-77.11	9606	HMP_SRS065181.SRX020517.SRR049487	host-associated habitat	human-skin	sebum	UBERON:skin	UBERON:sebum	sebum	USA	TRUE	WUGSC	700113025	human skin metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS065189.SRX020528.SRR046750	Vaginal	700113574	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Vaginal_introitus	38.98	1632839	UBERON:vaginal introitus	97	urban biome	-77.11	9606	HMP_SRS065189.SRX020528.SRR046750	host-associated habitat	human-vaginal	mucus	UBERON:vagina	UBERON:mucus	mucus	USA	TRUE	WUGSC	700113574	human vaginal metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS065193.SRX020665.SRR046297	Oral	700114131	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Hard_palate	38.98	447426	UBERON:hard palate	97	urban biome	-77.11	9606	HMP_SRS065193.SRX020665.SRR046297	host-associated habitat	human-oral	saliva	UBERON:oral cavity	UBERON:saliva	sebum	USA	TRUE	WUGSC	700114131	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS065194.SRX020548.SRR049916	Skin	700113531	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	R_Antecubital_fossa	38.98	539655	UBERON:skin of elbow	97	urban biome	-77.11	9606	HMP_SRS065194.SRX020548.SRR049916	host-associated habitat	human-skin	sebum	UBERON:skin	UBERON:sebum	sebum	USA	TRUE	WUGSC	700113531	human skin metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS065203.SRX020689.SRR048804	Oral	700111266	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Throat	38.98	447426	UBERON:throat	97	urban biome	-77.11	9606	HMP_SRS065203.SRX020689.SRR048804	host-associated habitat	human-oral	saliva	UBERON:oral cavity	UBERON:saliva	sebum	USA	TRUE	BCM	700111266	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS065209.SRX022238.SRR058108	Skin	700110752	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	L_Antecubital_fossa	38.98	539655	UBERON:skin of elbow	97	urban biome	-77.11	9606	HMP_SRS065209.SRX022238.SRR058108	host-associated habitat	human-skin	sebum	UBERON:skin	UBERON:sebum	sebum	USA	TRUE	JCVI	700110752	human skin metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS065219.SRX022237.SRR058114	Oral	700111067	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Throat	38.98	447426	UBERON:throat	97	urban biome	-77.11	9606	HMP_SRS065219.SRX022237.SRR058114	host-associated habitat	human-oral	saliva	UBERON:oral cavity	UBERON:saliva	sebum	USA	TRUE	JCVI	700111067	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS065223.SRX020528.SRR046762	Oral	700113628	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Attached_Keratinized_gingiva	38.98	447426	UBERON:gingiva	97	urban biome	-77.11	9606	HMP_SRS065223.SRX020528.SRR046762	host-associated habitat	human-oral	saliva	UBERON:oral cavity	UBERON:saliva	sebum	USA	TRUE	WUGSC	700113628	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS065224.SRX022237.SRR058114	Oral	700111061	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Buccal_mucosa	38.98	447426	UBERON:buccal mucosa	97	urban biome	-77.11	9606	HMP_SRS065224.SRX022237.SRR058114	host-associated habitat	human-oral	saliva	UBERON:oral cavity	UBERON:saliva	sebum	USA	TRUE	JCVI	700111061	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS065236.SRX020528.SRR049489	Oral	700113523	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Subgingival_plaque	38.98	447426	UBERON:tooth	97	urban biome	-77.11	9606	HMP_SRS065236.SRX020528.SRR049489	host-associated habitat	human-oral	subgingival dental plaque	UBERON:oral cavity	UBERON:subgingival dental plaque	organic material	USA	TRUE	WUGSC	700113523	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS065240.SRX020579.SRR047093	Oral	700114850	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Throat	38.98	447426	UBERON:throat	97	urban biome	-77.11	9606	HMP_SRS065240.SRX020579.SRR047093	host-associated habitat	human-oral	saliva	UBERON:oral cavity	UBERON:saliva	sebum	USA	TRUE	WUGSC	700114850	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS065258.SRX022238.SRR058108	Skin	700110754	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	R_Antecubital_fossa	38.98	539655	UBERON:skin of elbow	97	urban biome	-77.11	9606	HMP_SRS065258.SRX022238.SRR058108	host-associated habitat	human-skin	sebum	UBERON:skin	UBERON:sebum	sebum	USA	TRUE	JCVI	700110754	human skin metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS065263.SRX020665.SRR046316	Stool	700114017	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Stool	38.98	408170	UBERON:feces	97	urban biome	-77.11	9606	HMP_SRS065263.SRX020665.SRR046316	host-associated habitat	human-gut	stool	UBERON:feces	UBERON:feces	feces	USA	TRUE	WUGSC	700114017	human gut metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS065266.SRX020665.SRR046269	Vaginal	700114159	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Mid_vagina	38.98	1632839	UBERON:central vagina	97	urban biome	-77.11	9606	HMP_SRS065266.SRX020665.SRR046269	host-associated habitat	human-vaginal	mucus	UBERON:vagina	UBERON:mucus	mucus	USA	TRUE	WUGSC	700114159	human vaginal metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS065278.SRX020528.SRR046752	Oral	700114621	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Tongue_dorsum	38.98	447426	UBERON:tongue	97	urban biome	-77.11	9606	HMP_SRS065278.SRX020528.SRR046752	host-associated habitat	human-oral	saliva	UBERON:oral cavity	UBERON:saliva	sebum	USA	TRUE	WUGSC	700114621	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS065292.SRX020579.SRR049582	Oral	700113079	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Hard_palate	38.98	447426	UBERON:hard palate	97	urban biome	-77.11	9606	HMP_SRS065292.SRX020579.SRR049582	host-associated habitat	human-oral	saliva	UBERON:oral cavity	UBERON:saliva	sebum	USA	TRUE	WUGSC	700113079	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS065293.SRX020689.SRR048800	Oral	700111264	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Palatine_Tonsils	38.98	447426	UBERON:palatine tonsil	97	urban biome	-77.11	9606	HMP_SRS065293.SRX020689.SRR048800	host-associated habitat	human-oral	saliva	UBERON:oral cavity	UBERON:saliva	sebum	USA	TRUE	BCM	700111264	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS065309.SRX020684.SRR048432	Skin	700110798	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	R_Retroauricular_crease	38.98	539655	UBERON:skin of external ear	97	urban biome	-77.11	9606	HMP_SRS065309.SRX020684.SRR048432	host-associated habitat	human-skin	sebum	UBERON:skin	UBERON:sebum	sebum	USA	TRUE	BCM	700110798	human skin metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS065310.SRX020528.SRR046814	Oral	700114476	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Supragingival_plaque	38.98	447426	UBERON:tooth	97	urban biome	-77.11	9606	HMP_SRS065310.SRX020528.SRR046814	host-associated habitat	human-oral	supragingival dental plaque	UBERON:oral cavity	UBERON:supragingival dental plaque	organic material	USA	TRUE	WUGSC	700114476	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS065311.SRX020556.SRR046533	Skin	700114679	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Anterior_nares	38.98	539655	UBERON:skin of nose	97	urban biome	-77.11	9606	HMP_SRS065311.SRX020556.SRR046533	host-associated habitat	human-skin	sebum	UBERON:skin	UBERON:sebum	sebum	USA	TRUE	WUGSC	700114679	human skin metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS065316.SRX022237.SRR058114	Oral	700111612	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Buccal_mucosa	38.98	447426	UBERON:buccal mucosa	97	urban biome	-77.11	9606	HMP_SRS065316.SRX022237.SRR058114	host-associated habitat	human-oral	saliva	UBERON:oral cavity	UBERON:saliva	sebum	USA	TRUE	JCVI	700111612	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS065329.SRX022237.SRR058114	Oral	700111532	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Saliva	38.98	447426	UBERON:saliva	97	urban biome	-77.11	9606	HMP_SRS065329.SRX022237.SRR058114	host-associated habitat	human-oral	saliva	UBERON:saliva	UBERON:saliva	sebum	USA	TRUE	JCVI	700111532	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS065336.SRX020528.SRR046567	Oral	700114478	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Subgingival_plaque	38.98	447426	UBERON:tooth	97	urban biome	-77.11	9606	HMP_SRS065336.SRX020528.SRR046567	host-associated habitat	human-oral	subgingival dental plaque	UBERON:oral cavity	UBERON:subgingival dental plaque	organic material	USA	TRUE	WUGSC	700114478	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS065341.SRX020689.SRR048817	Oral	700111785	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Attached_Keratinized_gingiva	38.98	447426	UBERON:gingiva	97	urban biome	-77.11	9606	HMP_SRS065341.SRX020689.SRR048817	host-associated habitat	human-oral	saliva	UBERON:oral cavity	UBERON:saliva	sebum	USA	TRUE	BCM	700111785	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS065343.SRX022222.SRR058085	Oral	700110683	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Palatine_Tonsils	38.98	447426	UBERON:palatine tonsil	97	urban biome	-77.11	9606	HMP_SRS065343.SRX022222.SRR058085	host-associated habitat	human-oral	saliva	UBERON:oral cavity	UBERON:saliva	sebum	USA	TRUE	JCVI	700110683	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS065346.SRX020665.SRR046305	Oral	700114137	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Attached_Keratinized_gingiva	38.98	447426	UBERON:gingiva	97	urban biome	-77.11	9606	HMP_SRS065346.SRX020665.SRR046305	host-associated habitat	human-oral	saliva	UBERON:oral cavity	UBERON:saliva	sebum	USA	TRUE	WUGSC	700114137	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS065347.SRX020528.SRR046833	Vaginal	700114651	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Posterior_fornix	38.98	1632839	UBERON:posterior fornix of vagina	97	urban biome	-77.11	9606	HMP_SRS065347.SRX020528.SRR046833	host-associated habitat	human-vaginal	mucus	UBERON:vagina	UBERON:mucus	mucus	USA	TRUE	WUGSC	700114651	human vaginal metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS065357.SRX020579.SRR049563	Oral	700114842	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Hard_palate	38.98	447426	UBERON:hard palate	97	urban biome	-77.11	9606	HMP_SRS065357.SRX020579.SRR049563	host-associated habitat	human-oral	saliva	UBERON:oral cavity	UBERON:saliva	sebum	USA	TRUE	WUGSC	700114842	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS065362.SRX020689.SRR048865	Skin	700112032	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	L_Retroauricular_crease	38.98	539655	UBERON:skin of external ear	97	urban biome	-77.11	9606	HMP_SRS065362.SRX020689.SRR048865	host-associated habitat	human-skin	sebum	UBERON:skin	UBERON:sebum	sebum	USA	TRUE	BCM	700112032	human skin metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS065365.SRX020689.SRR048848	Vaginal	700111360	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Posterior_fornix	38.98	1632839	UBERON:posterior fornix of vagina	97	urban biome	-77.11	9606	HMP_SRS065365.SRX020689.SRR048848	host-associated habitat	human-vaginal	mucus	UBERON:vagina	UBERON:mucus	mucus	USA	TRUE	BCM	700111360	human vaginal metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS065385.SRX022237.SRR058114	Oral	700111849	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Buccal_mucosa	38.98	447426	UBERON:buccal mucosa	97	urban biome	-77.11	9606	HMP_SRS065385.SRX022237.SRR058114	host-associated habitat	human-oral	saliva	UBERON:oral cavity	UBERON:saliva	sebum	USA	TRUE	JCVI	700111849	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS065402.SRX020517.SRR046751	Skin	700114511	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	L_Antecubital_fossa	38.98	539655	UBERON:skin of elbow	97	urban biome	-77.11	9606	HMP_SRS065402.SRX020517.SRR046751	host-associated habitat	human-skin	sebum	UBERON:skin	UBERON:sebum	sebum	USA	TRUE	WUGSC	700114511	human skin metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS065415.SRX022237.SRR058114	Oral	700111853	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Palatine_Tonsils	38.98	447426	UBERON:palatine tonsil	97	urban biome	-77.11	9606	HMP_SRS065415.SRX022237.SRR058114	host-associated habitat	human-oral	saliva	UBERON:oral cavity	UBERON:saliva	sebum	USA	TRUE	JCVI	700111853	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
